doctype,fieldname,fieldtype,part,source
LDAP Settings,ldap_middle_name_field,Data,label,LDAP Middle Name Field
LDAP Settings,ldap_last_name_field,Data,label,LDAP Last Name Field
LDAP Settings,ldap_phone_field,Data,label,LDAP Phone Field
LDAP Settings,ldap_mobile_field,Data,label,LDAP Mobile Field
LDAP Settings,ldap_security,Section Break,label,LDAP Security
LDAP Settings,ssl_tls_mode,Select,label,SSL/TLS Mode
LDAP Settings,ssl_tls_mode,Select,option,Off
LDAP Settings,ssl_tls_mode,Select,option,StartTLS
LDAP Settings,require_trusted_certificate,Select,label,Require Trusted Certificate
LDAP Settings,require_trusted_certificate,Select,option,No
LDAP Settings,require_trusted_certificate,Select,option,Yes
LDAP Settings,local_private_key_file,Data,label,Path to private Key File
LDAP Settings,local_server_certificate_file,Data,label,Path to Server Certificate
LDAP Settings,local_ca_certs_file,Data,label,Path to CA Certs File
LDAP Settings,ldap_custom_settings_section,Section Break,label,LDAP Custom Settings
LDAP Settings,ldap_custom_settings_section,Section Break,description,These settings are required if 'Custom' LDAP Directory is used
LDAP Settings,ldap_group_objectclass,Data,label,Group Object Class
LDAP Settings,ldap_group_objectclass,Data,description,"string value, i.e. group"
LDAP Settings,ldap_custom_group_search,Data,label,Custom Group Search
LDAP Settings,ldap_custom_group_search,Data,description,"string value, i.e. {0} or uid={0},ou=users,dc=example,dc=com"
LDAP Settings,ldap_group_member_attribute,Data,label,LDAP Group Member attribute
LDAP Settings,ldap_group_member_attribute,Data,description,"string value, i.e. member"
LDAP Settings,ldap_group_mappings_section,Section Break,label,LDAP Group Mappings
LDAP Settings,default_user_type,Link,label,Default User Type
LDAP Settings,default_role,Link,label,Default User Role
LDAP Settings,ldap_groups,Table,label,LDAP Group Mappings
LDAP Settings,ldap_group_field,Data,label,LDAP Group Field
LDAP Settings,ldap_group_field,Data,description,NOTE: This box is due for depreciation. Please re-setup LDAP to work with the newer settings
S3 Backup Settings,enabled,Check,label,Enable Automatic Backup
S3 Backup Settings,api_access_section,Section Break,label,API Access
S3 Backup Settings,access_key_id,Data,label,Access Key ID
S3 Backup Settings,secret_access_key,Password,label,Access Key Secret
S3 Backup Settings,notification_section,Section Break,label,Notification
S3 Backup Settings,notify_email,Data,label,Send Notifications To
S3 Backup Settings,send_email_for_successful_backup,Check,label,Send Email for Successful Backup
S3 Backup Settings,send_email_for_successful_backup,Check,description,"By default, emails are only sent for failed backups."
S3 Backup Settings,s3_bucket_details_section,Section Break,label,S3 Bucket Details
S3 Backup Settings,bucket,Data,label,Bucket Name
S3 Backup Settings,endpoint_url,Data,label,Endpoint URL
S3 Backup Settings,endpoint_url,Data,description,Only change this if you want to use other S3 compatible object storage backends.
S3 Backup Settings,backup_details_section,Section Break,label,Backup Details
S3 Backup Settings,frequency,Select,label,Backup Frequency
S3 Backup Settings,frequency,Select,option,Daily
S3 Backup Settings,frequency,Select,option,Weekly
S3 Backup Settings,frequency,Select,option,Monthly
S3 Backup Settings,frequency,Select,option,None
S3 Backup Settings,backup_files,Check,label,Backup Files
S3 Backup Settings,backup_files,Check,description,Backup public and private files along with the database.
Job Requisition,naming_series,Select,label,Naming Series
Job Requisition,naming_series,Select,option,HR-HIREQ-
Job Requisition,designation,Link,label,Designation
Job Requisition,department,Link,label,Department
Job Requisition,no_of_positions,Int,label,No of. Positions
Job Requisition,expected_compensation,Currency,label,Expected Compensation
Job Requisition,company,Link,label,Company
Job Requisition,status,Select,label,Status
Job Requisition,status,Select,option,Pending
Job Requisition,status,Select,option,Open & Approved
Job Requisition,status,Select,option,Rejected
Job Requisition,status,Select,option,Filled
Job Requisition,status,Select,option,On Hold
Job Requisition,status,Select,option,Cancelled
Job Requisition,section_break_7,Section Break,label,Requested By
Job Requisition,requested_by,Link,label,Requested By
Job Requisition,requested_by_name,Data,label,Requested By (Name)
Job Requisition,requested_by_dept,Link,label,Department
Job Requisition,requested_by_designation,Link,label,Designation
Job Requisition,timelines_tab,Section Break,label,Timelines
Job Requisition,posting_date,Date,label,Posting Date
Job Requisition,completed_on,Date,label,Completed On
Job Requisition,expected_by,Date,label,Expected By
Job Requisition,time_to_fill,Duration,label,Time to Fill
Job Requisition,time_to_fill,Duration,description,Time taken to fill the open positions
Job Requisition,job_description_tab,Tab Break,label,Job Description
Job Requisition,description,Text Editor,label,Job Description
Job Requisition,reason_for_requesting,Text,label,Reason for Requesting
Job Requisition,connections_tab,Tab Break,label,Connections
Retention Bonus,employee_section,Section Break,label,Employee
Retention Bonus,employee,Link,label,Employee
Retention Bonus,employee_name,Data,label,Employee Name
Retention Bonus,department,Link,label,Department
Retention Bonus,company,Link,label,Company
Retention Bonus,date_of_joining,Data,label,Date of Joining
Retention Bonus,bonus_section,Section Break,label,Bonus
Retention Bonus,salary_component,Link,label,Salary Component
Retention Bonus,bonus_amount,Currency,label,Bonus Amount
Retention Bonus,bonus_payment_date,Date,label,Bonus Payment Date
Retention Bonus,currency,Link,label,Currency
Retention Bonus,amended_from,Link,label,Amended From
Employee Incentive,employee_section,Section Break,label,Employee
Employee Incentive,employee,Link,label,Employee
Employee Incentive,employee_name,Data,label,Employee Name
Employee Incentive,amended_from,Link,label,Amended From
Employee Incentive,company,Link,label,Company
Employee Incentive,department,Link,label,Department
Employee Incentive,incentive_section,Section Break,label,Incentive
Employee Incentive,salary_component,Link,label,Salary Component
Employee Incentive,currency,Link,label,Currency
Employee Incentive,payroll_date,Date,label,Payroll Date
Employee Incentive,incentive_amount,Currency,label,Incentive Amount
Token Cache,user,Link,label,User
Token Cache,connected_app,Link,label,Connected App
Token Cache,provider_name,Data,label,Provider Name
Token Cache,access_token,Password,label,Access Token
Token Cache,refresh_token,Password,label,Refresh Token
Token Cache,expires_in,Int,label,Expires In
Token Cache,state,Data,label,State
Token Cache,scopes,Table,label,Scopes
Token Cache,success_uri,Data,label,Success URI
Token Cache,token_type,Data,label,Token Type
Territory,,DocType,doctype_description,Classification of Customers by region
Territory,territory_name,Data,label,Territory Name
Territory,parent_territory,Link,label,Parent Territory
Territory,is_group,Check,label,Is Group
Territory,territory_manager,Link,label,Territory Manager
Territory,territory_manager,Link,description,For reference
Territory,lft,Int,label,lft
Territory,rgt,Int,label,rgt
Territory,old_parent,Link,label,old_parent
Territory,target_details_section_break,Section Break,label,Territory Targets
Territory,target_details_section_break,Section Break,description,Set Item Group-wise budgets on this Territory. You can also include seasonality by setting the Distribution.
Territory,targets,Table,label,Targets
Supplier Group,supplier_group_name,Data,label,Supplier Group Name
Supplier Group,parent_supplier_group,Link,label,Parent Supplier Group
Supplier Group,is_group,Check,label,Is Group
Supplier Group,section_credit_limit,Section Break,label,Credit Limit
Supplier Group,payment_terms,Link,label,Default Payment Terms Template
Supplier Group,default_payable_account,Section Break,label,Default Payable Account
Supplier Group,accounts,Table,label,Accounts
Supplier Group,accounts,Table,description,Mention if non-standard receivable account applicable
Supplier Group,lft,Int,label,lft
Supplier Group,rgt,Int,label,rgt
Supplier Group,old_parent,Link,label,Old Parent
Homepage,company,Link,label,Company
Homepage,hero_section_based_on,Select,label,Hero Section Based On
Homepage,hero_section_based_on,Select,option,Default
Homepage,hero_section_based_on,Select,option,Slideshow
Homepage,hero_section_based_on,Select,option,Homepage Section
Homepage,title,Data,label,Title
Homepage,section_break_4,Section Break,label,Hero Section
Homepage,tag_line,Data,label,Tag Line
Homepage,tag_line,Data,description,Company Tagline for website homepage
Homepage,description,Text,label,Description
Homepage,description,Text,description,Company Description for website homepage
Homepage,hero_image,Attach Image,label,Hero Image
Homepage,slideshow,Link,label,Homepage Slideshow
Homepage,hero_section,Link,label,Homepage Section
Appointment,scheduled_time,Datetime,label,Scheduled Time
Appointment,status,Select,label,Status
Appointment,status,Select,option,Open
Appointment,status,Select,option,Unverified
Appointment,status,Select,option,Closed
Appointment,customer_details_section,Section Break,label,Customer Details
Appointment,customer_name,Data,label,Name
Appointment,customer_phone_number,Data,label,Phone Number
Appointment,customer_skype,Data,label,Skype ID
Appointment,customer_email,Data,label,Email
Appointment,customer_details,Long Text,label,Details
Appointment,linked_docs_section,Section Break,label,Linked Documents
Appointment,appointment_with,Link,label,Appointment With
Appointment,party,Dynamic Link,label,Party
Appointment,calendar_event,Link,label,Calendar Event
Appointment Booking Settings,enable_scheduling,Check,label,Enable Appointment Scheduling
Appointment Booking Settings,agent_detail_section,Section Break,label,Agent Details
Appointment Booking Settings,availability_of_slots,Table,label,Availability Of Slots
Appointment Booking Settings,number_of_agents,Int,label,Number of Concurrent Appointments
Appointment Booking Settings,agent_list,Table MultiSelect,label,Agents
Appointment Booking Settings,holiday_list,Link,label,Holiday List
Appointment Booking Settings,appointment_details_section,Section Break,label,Appointment Details
Appointment Booking Settings,appointment_duration,Int,label,Appointment Duration (In Minutes)
Appointment Booking Settings,email_reminders,Check,label,Notify Via Email
Appointment Booking Settings,email_reminders,Check,description,Notify customer and agent via email on the day of the appointment.
Appointment Booking Settings,advance_booking_days,Int,label,Number of days appointments can be booked in advance
Appointment Booking Settings,success_details,Section Break,label,Success Settings
Appointment Booking Settings,success_redirect_url,Data,label,Success Redirect URL
Appointment Booking Settings,success_redirect_url,Data,description,"Leave blank for home.
This is relative to site URL, for example ""about"" will redirect to ""https://yoursitename.com/about"""
Bank Clearance,account,Link,label,Account
Bank Clearance,account_currency,Link,label,Account Currency
